ticker,roe,debt_to_equity,current_ratio,quick_ratio,oper_cash_flow,total_revenue,ebitda_margin,operating_margin,gross_margin,analyst_rating,pb_ratio,eps,market_cap,ev_to_ebitda,price_to_sales,payout_ratio,beta,shares_outstanding,float_shares,revenue_growth,rnd_to_revenue
ABNB,0.3206,28.726,1.273,0.697,4384000000.0,11232000000.0,0.22543,0.01673,0.83048,2.6,9.586648,3.93,75867815936.0,26.806,6.7546134,0.0,1.146,431601984.0,415865610.0,6.1,25.0
SYY,0.93613,751.105,1.262,0.72,2932999936.0,80787996672.0,0.05513,0.03909,0.18346001,2.1,17.65435,3.87,33932396544.0,10.629,0.4200178,0.52709997,0.812,484752000.0,483215018.0,1.0999999999999999,
ALAB,-0.14867,0.319,11.705,11.013,136676000.0,396289984.0,-0.28492,0.00102,0.76383,1.6,11.806298,-0.64,11594597376.0,-95.545,29.257862,0.0,,164915008.0,126082432.0,179.29999999999998,40.06066791404434
FBK,0.082720004,,,,,465280000.0,0.0,0.3886,0.0,,1.2877468,2.72,2062918016.0,,4.433713,0.2574,0.925,46514500.0,45591698.0,20.4,
HLX,0.05644,42.439,2.276,2.053,137986000.0,1340413056.0,0.20218,0.02939,0.16976,1.83333,0.6457149,0.55,997825024.0,4.644,0.74441606,0.0,1.697,151530000.0,141533883.0,-6.1,
TRML,-0.26142,0.07,33.868,32.709,-84019000.0,,0.0,0.0,0.0,1.27273,1.3573788,-3.23,379932928.0,-1.624,,0.0,,25688500.0,15574154.0,,
ADM,0.07587,51.438,1.39,0.328,2790000128.0,85530001408.0,0.03581,0.01582,0.06756,3.08333,1.0473943,3.65,23323578368.0,11.012,0.2726947,0.5479,0.674,480156000.0,474382323.0,-6.4,
FTDR,1.32222,613.636,1.338,1.249,310000000.0,1891000064.0,0.2147,0.14789,0.54574,2.16667,19.932484,3.07,3910349312.0,11.227,2.0678737,0.0,1.209,73585800.0,73172245.0,12.7,
WNC,-0.14752,111.92,1.583,0.654,134410000.0,1812354048.0,-0.0062599997,0.82583,0.11456,2.0,0.8391608,-1.43,338869920.0,-62.706,0.18697777,0.09819999,1.573,42148000.0,40835530.0,-26.1,
IP,0.03006,55.804,1.329,0.882,995000000.0,19900999680.0,0.11502,0.0588,0.29163998,2.15385,1.067579,1.17,23304458240.0,12.367,1.1710194,1.5812,0.987,527876000.0,435614375.0,27.800000000000004,
MEDP,0.65825,25.328,0.732,0.659,581974016.0,2156580096.0,0.22513,0.20323999,0.68078005,2.66667,14.717682,13.1,8435659776.0,17.189,3.9115913,0.0,1.552,28741600.0,22546643.0,9.3,
KO,0.38776,180.05,1.1,0.751,1075000064.0,46890000384.0,0.32747,0.33236998,0.61075,1.69231,11.763305,2.49,308250279936.0,22.556,6.573902,0.7892,0.474,4304269824.0,3871257504.0,-1.5,
FCEL,-0.20007,19.668,6.339,4.0,-140348992.0,114438000.0,-0.92591006,-1.64842,-0.24584,3.375,0.12021949,-7.88,82043152.0,-0.751,0.7169223,0.0,4.073,22695200.0,21050677.0,13.8,58.330262673053646
VECO,0.10215,40.774,3.976,2.487,63815000.0,717300992.0,0.13809,0.033,0.42382,1.71429,1.4222518,1.23,1117595136.0,11.055,1.558056,0.0,1.129,57936500.0,56549442.0,4.7,16.994910256902998
HOPE,0.04441,,,,,448620000.0,0.0,0.29421,0.0,2.5,0.5616592,0.78,1274574080.0,,2.8410995,0.71790004,0.868,127203000.0,115313029.0,-5.800000000000001,
FSBC,0.13776,,,,,124973000.0,0.0,0.56364,0.0,1.75,1.4711902,2.26,597964096.0,,4.784746,0.354,0.503,21329200.0,14378890.0,20.8,
THRY,-0.51212,158.067,1.07,0.847,73864000.0,771902976.0,0.07785,-0.02096,0.65149003,1.66667,3.108169,-2.46,600744192.0,14.966,0.77826387,0.0,0.988,43738200.0,36848142.0,-22.400000000000002,
PHR,-0.22674,2.597,1.783,1.384,32381000.0,419812992.0,-0.0844,-0.46675998,0.67859,,5.4413395,-1.02,1441980800.0,-29.808,3.434817,0.0,0.738,58772400.0,55551130.0,45.7,27.01105934482727
CRDO,0.008880001,2.61,7.669,6.812,11418000.0,327532000.0,0.043309998,0.19403,0.63715,1.46154,12.805381,0.03,7921216512.0,557.168,24.184557,0.0,2.292,169800992.0,148856236.0,154.4,26.859602079969186
EQH,0.38485,146.551,1.902,1.387,2132999936.0,15105000448.0,0.22529,0.050040003,0.31989,1.63636,17.232695,3.71,15281360896.0,4.691,1.0116756,0.2588,1.134,303895008.0,302035382.0,105.2,
WLK,0.039219998,49.95,2.635,1.81,1068000000.0,12012999680.0,0.14026,-0.00878,0.14343001,2.05882,0.9710759,2.99,10109001728.0,8.022,0.8415052,0.694,1.029,128238000.0,33186716.0,-4.3,
BXMT,-0.02012,433.637,78.7,78.411,372359008.0,123138000.0,0.0,0.014880001,1.0,2.25,0.85695904,-0.46,3199966976.0,,25.986835,62.0,1.166,171580000.0,158488621.0,-10.846817236923423,
ADCT,,,3.82,3.37,-123835000.0,70837000.0,-1.8256,-1.9181501,-0.63166,1.33333,-0.62439024,-1.62,126948224.0,-2.574,1.7921175,0.0,1.546,99178304.0,73067395.0,0.7000000000000001,160.26611472501477
BTU,0.11134,12.597,2.152,1.281,606499968.0,4236699904.0,0.16754,0.03936,0.19256,1.6,0.48403725,2.73,1769407744.0,2.071,0.4176382,0.1099,0.487,121567000.0,120970724.0,-9.1,
CUBI,0.08135,,,,,591500032.0,0.0,0.20616,0.0,2.125,0.9195318,3.98,1593106944.0,,2.6933336,0.0,1.52,31584200.0,29268982.0,-30.3,
FAST,0.32351002,13.435,4.277,1.924,1099900032.0,7610299904.0,0.22219,0.20103,0.44994,2.94118,12.226022,2.0,45115293696.0,28.116,5.928189,0.8,1.009,573620992.0,572037445.0,3.4000000000000004,
CLBK,-0.00149,,,,,176914000.0,0.0,0.25273,0.0,2.0,1.4452603,-0.01,1590229248.0,,8.988713,0.0,0.181,104931000.0,27185498.0,25.900000000000002,
GGG,0.20276,2.031,3.606,2.394,628193024.0,2149411072.0,0.31248,0.27335,0.52758,2.5,5.503138,2.83,13628024832.0,19.736,6.340353,0.3675,1.093,167132992.0,165327817.0,7.3,3.6675348865383013
ES,,192.423,,,,12686588928.0,0.34316003,0.22494,0.53669,2.2,1.4472369,2.28,21793656832.0,11.741,1.71785,1.2708,0.629,367081984.0,365923085.0,23.599999999999998,
STOK,-0.45797002,2.085,5.811,5.432,-86851000.0,36555000.0,-2.7135801,-0.60374,1.0,,2.0606275,-1.65,476903904.0,-3.15,13.046202,0.0,1.198,54596900.0,37304447.0,707.1,103.5774299106748
GL,,58.649,,,,5842352128.0,0.25869,0.23714,0.32720003,2.0,1.9111083,12.28,10050735104.0,8.633,1.7203234,0.0806,0.557,83242800.0,83132358.0,4.5,
FFWM,-0.08677,,,,,113564000.0,0.0,0.09212,0.0,2.5,0.45004234,-1.34,437882112.0,,3.855818,0.33330002,1.012,82386096.0,53485861.0,34.599999999999994,
PEB,-0.00168,95.818,1.642,1.167,279343008.0,1459506048.0,0.21068001,-0.03603,0.24686001,3.0,0.40153518,-0.44,1061637312.0,11.586,0.72739494,1.2637,1.803,118685000.0,116036113.0,2.0,
WAL,0.12092,,,,-4089499904.0,3049400064.0,0.0,0.38069,0.0,1.53846,1.1711475,7.28,7858556928.0,,2.5770829,0.206,1.297,110404000.0,105715598.0,4.7,
ED,0.08331,110.23,1.283,0.88,3878000128.0,15774000128.0,0.35494998,0.2747,0.53347,3.0,1.6683367,5.41,39710744576.0,11.666,2.5174809,0.6174,0.276,360296000.0,359899798.0,12.1,
IRTC,-1.11127,848.672,5.712,5.4,47528000.0,618587008.0,-0.09443,-0.19489,0.69389,1.38462,48.856358,-3.14,4234731520.0,-77.877,6.8458138,0.0,1.344,31925300.0,31561957.0,20.3,13.748054223359404
GEO,0.02431,135.892,1.47,1.357,242236000.0,2423702016.0,0.18082,0.115109995,0.26786,1.0,3.1325424,0.22,4375066624.0,13.739,1.8051174,0.0,0.805,142836000.0,123049277.0,-0.1,
EVLV,-0.41267,12.349,1.256,0.843,-30853000.0,103865000.0,-0.63937,-0.64821,0.57082003,2.33333,5.6173677,-0.34,676765760.0,-9.554,6.515821,0.0,1.613,163470000.0,107527510.0,41.4,18.522336769759452
ESRT,0.04895,116.804,3.834,3.468,,762038976.0,0.42216998,0.14321,0.53459,2.71429,0.691818,0.3,2193713920.0,9.751,2.8787425,0.4667,1.616,167094000.0,136205704.0,-0.6,
PPC,0.36394,109.666,1.345,0.81,1845991040.0,17979365376.0,0.1299,0.09443,0.13814001,2.88889,3.5381467,5.08,11073644544.0,5.348,0.6159085,0.0,0.527,237123008.0,41420656.0,2.3,
C,0.06435,,,,,71819001856.0,0.0,0.28598,0.0,1.71429,0.67414486,6.33,130823036928.0,,1.8215657,0.3491,1.285,1867699968.0,1847715610.0,2.0,
SMTC,-1.37681,106.196,2.069,1.246,57987000.0,909286976.0,0.11611,0.1162,0.51208997,1.64286,5.407189,-2.26,2944741888.0,32.297,3.2385175,0.0,1.881,86622800.0,85497498.0,30.099999999999998,18.58829810121035
PSX,0.0656,66.317,1.228,0.787,4614000128.0,137772007424.0,0.0238,-0.00483,0.09099,1.89474,1.5933886,4.44,43440934912.0,18.897,0.3153103,1.036,0.988,407436992.0,406155349.0,-15.0,
LMNR,0.03966,30.764,1.046,0.778,15212000.0,186076992.0,0.02429,-0.19939,0.12243,,1.5879036,0.43,279520128.0,79.66,1.5021746,0.69769996,0.427,18045200.0,16415149.0,-13.700000000000001,
WVE,-0.73243,11.686,2.888,2.735,-151026000.0,108302000.0,-0.98343,0.27424,-0.47441003,1.30769,4.937911,-0.7,1041648448.0,-8.616,9.617998,0.0,-0.923,154090000.0,70126228.0,188.2,53.308735731002535
BLD,0.26087,71.419,2.084,1.502,776025984.0,5329802752.0,0.19789,0.16625,0.30487,1.83333,3.8513772,20.29,8525882368.0,9.159,1.599662,0.0,1.725,29245300.0,28811916.0,2.0,
PR,0.12663999,41.086,0.845,0.754,3411968000.0,5000734208.0,0.72865,0.2998,0.75074,1.45,0.92452836,1.45,9713810432.0,3.716,1.9424769,0.48970002,1.192,710096000.0,652021185.0,15.4,
YORW,0.08986,89.081,0.9,0.626,30559000.0,74959000.0,0.554,0.36404,0.73759,,2.1804607,1.42,504204576.0,16.942,6.7264047,0.59970003,0.791,14389400.0,13475431.0,4.3,
GPN,0.07026,74.632,0.965,0.579,3532683008.0,10105893888.0,0.43562,0.25842,0.62885,2.33333,0.87391865,6.16,19249633280.0,7.95,1.9045494,0.16229999,0.967,245876000.0,245506496.0,3.4000000000000004,
AMRC,0.05392,224.391,1.575,1.133,68477000.0,1824350976.0,0.1004,0.03807,0.14307,2.30769,0.72672457,1.07,735398272.0,15.986,0.40310133,0.0,,34603600.0,30337537.0,18.2,
KFY,0.14355,31.608,1.904,1.755,370404992.0,2708839936.0,0.13198,0.117130004,0.23834999,,1.8389862,4.64,3301464064.0,8.544,1.2187742,0.3103,1.419,51645900.0,51098433.0,0.0,
RHP,0.32494,364.889,1.214,0.811,667251968.0,2398387968.0,0.31359,0.19770001,0.36201,1.16667,10.480812,4.71,5637084160.0,12.161,2.3503637,0.9554,1.56,60000900.0,58125752.0,11.1,
T,0.10885,119.246,0.704,0.444,40272998400.0,122934001664.0,0.36001998,0.22092,0.59897,1.92857,1.9406297,1.63,201332883456.0,8.006,1.6377314,0.681,0.612,7195599872.0,7180419457.0,2.0,
BNL,0.03757,65.12,1.927,1.915,276844992.0,435124000.0,0.84632003,0.49897,0.94354,2.45455,1.0249343,0.6,3157737216.0,13.928,7.2570972,1.9333,1.061,189080000.0,187151584.0,3.2,
CWCO,0.090679996,1.608,6.327,5.75,36515532.0,133966632.0,0.18496001,0.03803,0.34057,,1.7474335,1.12,368471584.0,11.153,2.7504728,0.3661,0.397,15916700.0,14876748.0,-46.7,
BOH,0.10035,,,,141454000.0,640350976.0,0.0,0.3469,0.0,3.16667,1.992491,3.56,2709714688.0,,4.2316084,0.78650004,0.745,39734800.0,38831232.0,8.0,
GRBK,0.25676,16.809,9.805,0.527,93642000.0,2149225984.0,0.22580999,0.20274,0.33084,3.0,1.5970987,8.3,2601754624.0,6.022,1.2105542,0.0,1.947,43926300.0,30820003.0,11.200000000000001,0.02954055395572132
PRK,0.12976,,,,181702000.0,515788000.0,0.0,0.41095,0.0,3.0,2.0095575,9.76,2570287872.0,,4.9832253,0.4359,0.766,16191300.0,13627447.0,8.1,
SONO,-0.12949,13.675,1.644,1.108,70678000.0,1456044032.0,-0.00949,0.0872,0.44511002,2.6,2.3739333,-0.55,1093181952.0,-61.52,0.75078905,0.0,2.061,119083000.0,104380717.0,-10.100000000000001,14.67495193852488
BAC,0.094560005,,,,4550000128.0,97452998656.0,0.0,0.31353,0.0,1.47826,1.1302203,3.35,309742534656.0,,3.1783786,0.3045,1.28,7531879936.0,7505213262.0,5.7,
LNT,0.10014,151.585,0.436,0.187,1167000064.0,3980999936.0,0.42753,-0.3125,0.46220002,2.5,2.242542,2.69,15718057984.0,15.389,3.948269,0.71379995,0.577,256872992.0,255950540.0,1.6,
SHEN,-0.0358,53.329,1.201,1.057,67933000.0,346708000.0,0.26923,-0.06351,0.61017,2.5,0.6947038,-0.7,632502336.0,12.248,1.8243085,1.2857001,0.764,54857100.0,48246859.0,26.900000000000002,
XPOF,,,0.78,0.473,11677000.0,320345984.0,0.28311002,0.22962,0.66335,,-1.286136,-2.27,400584448.0,7.421,1.2504743,0.0,1.578,33745000.0,21063966.0,-6.3,
MLYS,-0.82241,,14.021,13.532,-166314000.0,,0.0,0.0,0.0,,3.711904,-3.66,924485824.0,-3.019,,0.0,-0.311,64876200.0,32971756.0,,
LNC,0.432,81.219,2.325,1.111,-2007000064.0,17968001024.0,0.053319998,0.17853001,0.25623,,0.7721582,18.41,5633942528.0,-26.806,0.31355423,0.097799994,1.422,170695008.0,169694942.0,606.4,
VNDA,-0.03489,2.295,4.39,4.218,-15757000.0,198772000.0,-0.16364,-0.19327,0.94308,2.0,0.47152448,-0.33,253966176.0,2.909,1.2776759,0.0,0.689,58316000.0,52515930.0,17.5,37.30375105762903
SANA,-0.99165,40.677,3.539,3.357,-223152992.0,,0.0,0.0,0.0,1.625,1.523682,-1.16,384438272.0,-1.446,,0.0,1.755,225476992.0,134202600.0,,
AHCO,0.06226,134.992,1.333,0.918,541838976.0,3260975104.0,0.20572,0.12312,0.22973,1.77778,0.7382888,0.61,1194177920.0,4.767,0.3662027,0.0,1.644,135548000.0,87565104.0,-0.2,
BBY,0.31633,144.836,1.026,0.351,2098000000.0,41528000512.0,0.06261,0.04911,0.22599001,2.41379,5.010164,4.28,14087703552.0,6.385,0.33923385,0.8785,1.296,211686000.0,193997185.0,-4.8,
ULH,0.13568,113.975,1.64,1.23,,1736518016.0,0.16281,0.04101,0.22687,3.0,0.8996701,3.17,581770176.0,4.582,0.3350211,0.1325,1.002,26330400.0,6674226.0,-22.3,
WWW,0.16707,252.038,1.292,0.678,180100000.0,1755000064.0,0.07442,0.08045,0.44529998,1.6,3.7049139,0.58,1148668288.0,13.765,0.6545118,0.6897,1.638,81034800.0,79688408.0,-6.1,
INSW,0.23327999,38.347,2.874,2.741,547137984.0,951612992.0,0.55929,0.27353,0.65950996,1.42857,0.96344984,8.38,1793443456.0,4.403,1.8846353,0.5453,0.006,49338200.0,40078233.0,-22.400000000000002,
LAZ,0.48603,322.771,7.506,6.319,615288000.0,2939019008.0,0.0,0.09191,0.90051,2.77778,6.313037,2.89,3806850304.0,,1.2952793,0.692,1.258,89899200.0,92155231.0,-14.399999999999999,
PD,-0.26633,313.183,1.928,1.837,117891000.0,467499008.0,-0.08379,-0.096499994,0.82994,2.58333,10.610527,-0.59,1377197568.0,-32.934,2.9458835,0.0,0.993,91084496.0,81793840.0,9.3,28.49908601353688
AMSF,0.16892,,1.966,1.25,14892000.0,301216000.0,0.20089,0.15453,0.30581,2.66667,3.4564564,2.48,902031680.0,13.709,2.994634,0.6048,0.397,19050300.0,18725978.0,-9.8,
U,-0.19419001,68.679,2.502,2.351,315552992.0,1813255040.0,-0.07281,-0.25049,0.74317,2.06897,2.7367206,-1.68,8862956544.0,-74.749,4.887871,0.0,2.294,415516000.0,322213439.0,-25.0,47.685512328839046
PSN,0.13258,54.681,1.287,1.189,575238976.0,6769260032.0,0.0836,0.07072,0.21207,2.18182,2.6977494,2.35,6623044096.0,13.669,0.9784,0.0,0.569,106875000.0,52871055.0,1.2,
WDAY,0.06146,37.215,1.901,1.806,2460999936.0,8446000128.0,0.097679995,0.07191,0.75503,1.82927,7.3521433,1.96,66701983744.0,74.428,7.8974643,0.0,1.296,216635008.0,213467660.0,15.0,30.483943916779737
LMND,-0.31053,18.065,1.125,0.688,-11400000.0,526500000.0,-0.33751,-0.21438,0.47388,,3.6139705,-2.85,2160620288.0,-10.626,4.103742,0.0,2.138,73266200.0,56794565.0,29.599999999999998,
KDP,0.06126,76.418,0.474,0.241,2343000064.0,15518000128.0,0.26853,0.22118,0.55252,1.90476,1.8913888,1.1,46239576064.0,15.555,2.979738,0.82269996,0.527,1358189952.0,1209348916.0,4.8,
EIX,0.15001,210.459,0.956,0.513,5194999808.0,17332000768.0,0.36960998,0.23458,0.52954,1.78947,1.4150494,7.07,21193109504.0,9.865,1.2227734,0.45470002,0.77,384764000.0,383774819.0,-6.5,
RL,0.27571,105.691,1.755,1.225,1233900032.0,6949600256.0,0.1604,0.18064,0.6808,1.89474,5.7619195,10.96,14622057472.0,13.662,2.1040142,0.294,1.463,39882900.0,39034984.0,10.8,
AVDX,0.012259999,11.224,1.291,0.331,71934000.0,438940000.0,0.07754,0.01982,0.72256,2.52941,2.4984794,0.04,1694245248.0,40.212,3.8598561,0.0,1.138,206238000.0,186156026.0,10.9,21.71988426687919
GEN,0.28059,396.606,0.351,0.305,2146000000.0,3900999936.0,0.56627,0.42394,0.80337995,2.0,7.398425,1.02,15922321408.0,10.652,4.080763,0.4902,0.994,616300992.0,521957955.0,4.0,8.519269776876268
JBLU,-0.11304,385.031,1.012,0.933,54000000.0,9210000384.0,0.05244,-0.08131,0.24473,3.4375,0.6449275,-0.78,1576812928.0,15.666,0.17120661,0.0,1.795,354340000.0,318186559.0,-3.1,
LAMR,0.3205,434.915,0.546,0.496,873609984.0,2212197120.0,0.44935,0.0671,0.67097,2.66667,11.2995,3.52,11848135680.0,16.506,5.3558226,1.5341,1.408,88107800.0,87238155.0,4.3999999999999995,
VRNS,-0.20261,165.565,1.237,1.137,115200000.0,550950016.0,-0.18127,-0.06876,0.82966006,1.85714,10.914032,-0.86,4944846336.0,-51.256,8.975127,0.0,0.792,111925000.0,109673374.0,2.9000000000000004,31.887404267130982
INDI,-0.31263,89.489,4.816,3.952,-58601000.0,216682000.0,-0.57543,-0.57888,-0.38721,1.28571,0.91217744,-0.76,395316832.0,-4.294,1.8244101,0.0,2.011,196187008.0,176580184.0,-17.299999999999997,65.94493957834129
INGR,0.17616,53.133,2.619,1.64,1436000000.0,7430000128.0,0.16420001,0.13889,0.24104999,2.57143,2.334526,9.71,8853747712.0,7.894,1.1916214,0.3254,0.73,64299700.0,63801453.0,-6.3,
HCKT,0.28815,13.564,1.437,1.382,47729000.0,307028000.0,0.15832,0.10002,0.40138,1.66667,6.2440534,1.05,725733760.0,15.228,2.363738,0.41900003,0.977,27647000.0,25140216.0,8.799999999999999,
BZH,0.07966,89.65,9.481,0.602,-53906000.0,2436131072.0,0.05031,0.02458,0.16636999,1.0,0.50069976,3.09,628795520.0,13.414,0.25811234,0.0,2.21,30303400.0,27743508.0,4.3999999999999995,
EE,0.082770005,37.492,3.49,3.319,244436992.0,851436992.0,0.37089002,0.21931,0.47929,2.5,1.2531182,1.27,2921141248.0,6.923,3.4308367,0.106300004,1.391,31996600.0,23598864.0,14.399999999999999,
DV,0.05213,8.461,5.402,5.188,159664000.0,656849024.0,0.17939,0.20329,0.82262003,2.5,2.0786428,0.32,2190203392.0,17.063,3.3344092,0.0,1.037,162478000.0,137927521.0,10.7,19.69352799534154
GM,0.08557,201.974,1.212,0.958,23037999104.0,188447997952.0,0.097959995,0.07644,0.11969,2.26667,0.7041513,7.16,43754905600.0,8.708,0.23218557,0.067,1.363,961435008.0,957646689.0,2.3,
LVS,0.44687,456.677,0.595,0.555,3016000000.0,11201000448.0,0.32935002,0.21523,0.79011,1.55556,10.136197,1.79,27346503680.0,10.36,2.4414341,0.4749,0.982,706627968.0,386407694.0,-3.3000000000000003,2.410901467505241
WBA,-0.66207004,428.707,0.611,0.266,1596999936.0,151946002432.0,0.00873,-0.030450001,0.17392,2.85714,1.3355622,-6.69,9499146240.0,29.888,0.06251659,2.9091,0.739,864737984.0,715363073.0,4.1000000000000005,
INFA,0.00439,80.64,1.822,1.653,409849984.0,1640018048.0,0.16765,0.16139,0.80347997,2.47059,2.4680965,0.03,5660342272.0,22.987,3.4513903,0.0,1.042,258550000.0,172566184.0,-3.8,17.733390924691516
BYD,0.35551998,311.839,0.797,0.67,962739008.0,3961238016.0,0.31016,0.23413,0.61621,1.92857,4.191904,6.1,5622512128.0,7.824,1.4193826,0.11310001,1.328,81403104.0,56931686.0,3.2,
ACHC,0.087019995,65.691,0.999,0.862,129693000.0,3153963008.0,0.21302,0.13363,0.42810002,1.53846,0.68404394,2.78,2110647936.0,6.335,0.66978925,0.0,1.012,92127800.0,91538858.0,4.2,
FI,0.116780005,107.142,1.099,0.236,6448000000.0,20703000576.0,0.44254002,0.26803,0.60967,1.67568,3.9837608,5.66,102825328640.0,14.268,4.966687,0.0,0.972,554433984.0,550186861.0,5.1,
TSHA,-1.2194,88.863,5.419,5.301,-81225000.0,8333000.0,0.0,-9.857571,1.0,1.36364,5.730945,-0.36,410130496.0,-5.023,49.21763,0.0,0.883,205055008.0,129263779.0,-43.9,757.9129574678536
TCBI,0.02982,,,,385668992.0,891496000.0,0.0,0.24972999,0.0,2.83333,1.0343813,1.74,3228845056.0,,3.6218278,0.0,0.628,45903400.0,42514333.0,11.0,
XRAY,-0.34752998,118.271,1.099,0.571,461000000.0,3792999936.0,0.15054,0.03978,0.51884997,2.64706,1.3901116,-4.48,2706398720.0,8.321,0.7135246,0.2883,0.938,199292992.0,198094509.0,-10.6,4.640883977900553
EPM,0.02155,51.916,1.64,1.368,26684000.0,86423000.0,0.32509997,-0.02984,0.43748,2.5,1.7916305,0.04,140783536.0,5.874,1.6290054,12.0,0.529,34253900.0,29993558.0,-3.5999999999999996,
STAA,-0.051599998,9.751,5.233,4.406,15725000.0,313900992.0,-0.01739,-0.56891,0.76324,,2.3006325,-0.41,918709120.0,-136.339,2.926748,0.0,0.658,49526100.0,33048620.0,-35.8,24.600612870275793
ACGL,0.18415001,12.662,0.56,0.289,6567000064.0,18172000256.0,0.24531999,0.16049999,0.33915,1.85714,1.6768695,9.75,34878218240.0,7.721,1.9193385,0.0,0.55,375600000.0,361072476.0,18.6,
BJRI,,135.294,,,,1367940992.0,0.08397,0.04346,0.1467,2.77778,2.2938902,0.96,834514304.0,11.787,0.6100514,0.0,1.475,22316200.0,21431631.0,3.2,
KN,0.026819998,27.759,2.016,1.246,114100000.0,552400000.0,0.17433001,0.05825,0.4361,1.75,1.8771461,0.27,1407342464.0,15.86,2.5476873,0.0,1.403,86975000.0,85343383.0,-0.8,7.337367624810892
LQDA,-2.09354,158.382,4.43,4.289,-93422000.0,13996000.0,0.0,-12.37813,0.57995,1.5,17.048193,-1.66,1327671040.0,-11.036,94.86075,0.0,0.238,85298496.0,66250521.0,-35.6,564.792595131985
KURA,-0.41838002,5.311,8.068,7.934,111234000.0,67991000.0,-2.9796302,-4.58605,-1.57463,1.46667,1.2885169,-2.09,503215456.0,0.282,7.401207,0.0,0.496,86574704.0,63104289.0,,396.74652679330876
AEHR,0.21691999,5.185,5.708,2.764,-3874000.0,61479000.0,0.03788,-0.03381,0.45721,,1.936721,0.78,240552912.0,95.724,3.9127655,0.0,2.221,29771400.0,28066104.0,142.1,17.151909105806524
MDLZ,0.13302,78.051,0.606,0.325,4678000128.0,36464001024.0,0.15359999,0.07409,0.32736,1.92857,3.3815405,2.69,87193174016.0,19.0,2.3912125,0.6822,0.51,1294819968.0,1291176942.0,0.2,
FCN,0.12462,18.377,2.242,1.957,204704992.0,3668380928.0,0.11095,0.11578,0.3186,2.33333,2.6287158,7.32,5657869312.0,14.369,1.5423342,0.0,0.182,34287000.0,33049615.0,-3.3000000000000003,
FAF,0.03264,49.826,0.402,0.402,775400000.0,6285799936.0,0.089729995,0.0833,0.61136,1.6,1.2595863,1.52,6303911424.0,11.98,1.0028813,1.4145,1.313,102900000.0,99035076.0,11.1,
OIS,0.00767,21.793,3.423,1.757,66549000.0,685264000.0,0.09567001,0.04295,0.22875999,2.0,0.38162065,0.08,260777008.0,5.188,0.3805497,0.0,1.776,61868800.0,57651220.0,-4.3999999999999995,
CASY,0.16819,91.298,0.92,0.483,1045348992.0,15548155904.0,0.07571,0.03859,0.23311001,1.88889,5.030304,14.36,16859281408.0,17.021,1.0843267,0.1345,0.699,36403700.0,36878102.0,17.299999999999997,
LYEL,-0.66102,15.403,7.057,6.889,-162394000.0,61000.0,0.0,-5612.909,1.0,3.25,0.31656393,-1.31,121354376.0,0.92,1989.416,0.0,-0.259,295337984.0,202045780.0,-15.4,442436.3636363636
HCA,16.05769,,1.193,0.899,9696000000.0,71584997376.0,0.19863,0.15583,0.40897998,1.96,-24.408312,22.54,85050122240.0,9.312,1.1880999,0.119899996,1.468,240574000.0,168129881.0,5.7,
CPK,0.08997,107.524,0.487,0.308,239400000.0,787200000.0,0.39863,0.31493,0.42911997,2.0,2.1865263,5.26,3054704896.0,14.434,3.8804686,0.4772,0.717,23012000.0,22540695.0,16.0,
TRN,0.13036,433.708,2.043,0.925,598099968.0,2855000064.0,0.24739,0.1575,0.22615999,3.0,1.9043566,1.77,2008496000.0,11.015,0.7035012,0.6441,1.474,81613000.0,80747049.0,-27.700000000000003,
VSEC,0.045479998,49.101,3.104,0.91,-31037000.0,1080131968.0,0.12173,0.11476,0.116610005,1.14286,2.471245,2.03,2451378944.0,21.816,2.269518,0.19700001,1.338,20669300.0,20127683.0,27.1,
GABC,0.08853,,,,,256672000.0,0.0,0.20163,0.0,2.16667,1.382041,2.49,1445669120.0,,5.63236,0.4418,0.593,37481700.0,35821276.0,10.299999999999999,
CRC,0.13062,34.652,1.045,0.856,610000000.0,2931000064.0,0.36438,0.41778,0.53975,1.61538,0.91577405,4.62,3223849984.0,3.769,1.0999147,0.3019,1.485,90646704.0,89924914.0,58.699999999999996,
AJG,0.092980005,60.008,1.443,0.573,2665400064.0,11243499520.0,0.33095002,0.27831,0.43662,2.23529,3.8680382,6.5,86319300608.0,22.175,7.677263,0.3781,0.781,256052992.0,253216314.0,10.100000000000001,
DTE,0.13295999,196.504,0.871,0.463,3620999936.0,13656999936.0,0.25342,0.14032,0.32876998,2.05,2.3958154,7.39,28560429056.0,14.96,2.0912666,0.5703,0.469,207516000.0,206544509.0,37.0,
IAUX,-0.3814,62.309,0.524,0.185,-79979000.0,55970000.0,-1.47381,-1.12301,-0.44701,,0.8264993,-0.34,266275328.0,-5.307,4.7574654,0.0,1.503,443359008.0,398730313.0,67.0,
